CUSTOMER ID,USER NAME,PRODUCT ID,PRODUCT NAME,Text,SENTIMENT LABEL,SENTIMENT SCORE
C3845,Aarav Iyer,P3845,Verka Ghee,"Verka Ghee is my family's favorite, highly recommended!",neutral,0.5
C3846,Ananya Menon,P3846,Paras Dairy Dahi,"Not satisfied with Paras Dairy Dahi, the quality has dropped.",neutral,0.5
C3847,Ravi Menon,P3847,Gowardhan Paneer,Gowardhan Paneer is good but sometimes inconsistent.,neutral,0.5
C3848,Aditi Kumar,P3848,Gowardhan Paneer,"Decent taste, but Gowardhan Paneer could improve a bit.",neutral,0.5
C3849,Ravi Menon,P3849,Nandini Butter,"Really impressed with Nandini's Butter, worth the price.",neutral,0.5
C3850,Varun Singh,P3850,Verka Ghee,"Nothing special about Verka Ghee, it's fine.",neutral,0.5
C3851,Sneha Iyer,P3851,Verka Butter,"Nothing special about Verka Butter, it's fine.",neutral,0.5
C3852,Ravi Menon,P3852,Paras Dairy Milk,"The Milk from Paras Dairy is average, acceptable for the price.",neutral,0.5
C3853,Ravi Verma,P3853,Aavin Curd,"Not satisfied with Aavin Curd, the quality has dropped.",neutral,0.5
C3854,Aditi Menon,P3854,Aavin Milk,Aavin Milk is good but sometimes inconsistent.,neutral,0.5
C3855,Ravi Iyer,P3855,Nandini Ghee,Nandini Ghee is good but sometimes inconsistent.,neutral,0.5
C3856,Aditi Das,P3856,Paras Dairy Milk,"The quality of Paras Dairy Milk is excellent, very fresh and tasty!",neutral,0.5
C3857,Aditi Reddy,P3857,Gowardhan Ghee,"Gowardhan Ghee is okay, not too great but not bad either.",neutral,0.5
C3858,Rohit Kumar,P3858,Aavin Butter,"The quality of Aavin Butter is excellent, very fresh and tasty!",neutral,0.5
C3859,Ananya Kumar,P3859,Paras Dairy Dahi,"Paras Dairy always delivers great taste, especially their Dahi.",neutral,0.5
C3860,Ananya Singh,P3860,Verka Dahi,"The quality of Verka Dahi is excellent, very fresh and tasty!",neutral,0.5
C3861,Aditi Iyer,P3861,Amul Butter,"Amul Butter is my family's favorite, highly recommended!",neutral,0.5
C3862,Isha Gowda,P3862,Nandini Curd,"Nandini always delivers great taste, especially their Curd.",neutral,0.5
C3863,Ananya Iyer,P3863,Aavin Butter,"Not satisfied with Aavin Butter, the quality has dropped.",neutral,0.5
C3864,Isha Singh,P3864,Paras Dairy Lassi,"Paras Dairy always delivers great taste, especially their Lassi.",neutral,0.5
C3865,Ananya Patel,P3865,Amul Butter,"Decent taste, but Amul Butter could improve a bit.",neutral,0.5
C3866,Aditi Kumar,P3866,Paras Dairy Milk,"Bad experience, Paras Dairy Milk lacked proper taste.",neutral,0.5
C3867,Isha Sharma,P3867,Fanta Grape,"Absolutely loved the taste of Fanta Grape, so refreshing!",neutral,0.5
C3868,Varun Nair,P3868,Pepsi Pepsi,"Decent drink, but Pepsi Pepsi could be better.",neutral,0.5
C3869,Ravi Das,P3869,Mirinda Orange,Very refreshing and tasty. Highly recommend Mirinda Orange!,neutral,0.5
C3870,Ananya Reddy,P3870,Maaza Mango,"Not fresh, Maaza Mango was disappointing.",neutral,0.5
C3871,Ananya Singh,P3871,Mountain Dew Dew Charge,"Decent drink, but Mountain Dew Dew Charge could be better.",neutral,0.5
C3872,Aarav Nair,P3872,Thums Up Charged,"Not fresh, Thums Up Charged was disappointing.",neutral,0.5
C3873,Aditi Singh,P3873,Thums Up Zero Sugar,"Absolutely loved the taste of Thums Up Zero Sugar, so refreshing!",neutral,0.5
C3874,Rohit Das,P3874,Fanta Orange,Quality of Fanta Orange has reduced a lot recently.,neutral,0.5
C3875,Meera Das,P3875,Thums Up Charged,"Absolutely loved the taste of Thums Up Charged, so refreshing!",neutral,0.5
C3876,Ananya Gowda,P3876,Mountain Dew Regular,Mountain Dew Regular is okay but not my favourite.,neutral,0.5
C3877,Kiran Nair,P3877,Maaza Maaza Gold,Very refreshing and tasty. Highly recommend Maaza Maaza Gold!,neutral,0.5
C3878,Ananya Reddy,P3878,Pepsi Pepsi Black,The quality and taste of Pepsi Pepsi Black is excellent!,neutral,0.5
C3879,Rohit Patel,P3879,Pepsi Pepsi,Pepsi Pepsi is my favourite drink on a hot day!,neutral,0.5
C3880,Varun Das,P3880,Sprite Sprite,"Average taste, Sprite Sprite is fine.",neutral,0.5
C3881,Aditi Patel,P3881,Minute Maid Pulpy Orange,"Didn't like Minute Maid Pulpy Orange, too sweet for my taste.",neutral,0.5
C3882,Ravi Nair,P3882,Mountain Dew Regular,"Decent drink, but Mountain Dew Regular could be better.",neutral,0.5
C3883,Varun Gowda,P3883,Mirinda Lime,The quality and taste of Mirinda Lime is excellent!,neutral,0.5
C3884,Varun Kumar,P3884,Limca Lemon Masala,Limca Lemon Masala lacked flavour and felt flat.,neutral,0.5
C3885,Rohit Nair,P3885,Minute Maid Mixed Fruit,Minute Maid Mixed Fruit is my favourite drink on a hot day!,neutral,0.5
C3886,Varun Nair,P3886,Fanta Orange,"Decent drink, but Fanta Orange could be better.",neutral,0.5
C3887,Ananya Gowda,P3887,Sprite Sprite Zero,The quality and taste of Sprite Sprite Zero is excellent!,neutral,0.5
C3888,Meera Sharma,P3888,Thums Up Regular,"Thums Up Regular is okay, nothing too special.",neutral,0.5
C3889,Isha Reddy,P3889,Minute Maid Pulpy Orange,Minute Maid Pulpy Orange is okay but not my favourite.,neutral,0.5
C3890,Kiran Verma,P3890,Mirinda Orange,"Average taste, Mirinda Orange is fine.",neutral,0.5
C3891,Kiran Singh,P3891,Sprite Sprite Zero,"Absolutely loved the taste of Sprite Sprite Zero, so refreshing!",neutral,0.5
C3892,Aditi Patel,P3892,Pepsi Pepsi,Quality of Pepsi Pepsi has reduced a lot recently.,neutral,0.5
C3893,Ravi Patel,P3893,Coca-Cola Coke,"Coca-Cola Coke is okay, nothing too special.",neutral,0.5
C3894,Ananya Verma,P3894,Mirinda Lime,"Absolutely loved the taste of Mirinda Lime, so refreshing!",neutral,0.5
C3895,Meera Singh,P3895,7Up Regular 7Up,Great flavour and perfect fizz â€” 7Up Regular 7Up never disappoints.,neutral,0.5
C3896,Kiran Das,P3896,Fanta Grape,"Bad experience with Fanta, the Grape tasted strange.",neutral,0.5
C3897,Isha Nair,P3897,7Up Regular 7Up,"Bad experience with 7Up, the Regular 7Up tasted strange.",neutral,0.5
C3898,Sneha Reddy,P3898,Limca Lemon Masala,"Average taste, Limca Lemon Masala is fine.",neutral,0.5
C3899,Varun Singh,P3899,Limca Lemon Masala,"Didn't like Limca Lemon Masala, too sweet for my taste.",neutral,0.5
C3900,Aditi Gowda,P3900,Limca Regular Limca,The quality and taste of Limca Regular Limca is excellent!,neutral,0.5
C3901,Ananya Das,P3901,Minute Maid Pulpy Orange,"Not bad, Minute Maid Pulpy Orange is suitable for casual drinking.",neutral,0.5
C3902,Varun Gowda,P3902,Mirinda Orange,Mirinda Orange is my favourite drink on a hot day!,neutral,0.5
C3903,Aarav Reddy,P3903,7Up Nimbooz Masala,Quality of 7Up Nimbooz Masala has reduced a lot recently.,neutral,0.5
C3904,Ravi Nair,P3904,Mirinda Orange,"Didn't like Mirinda Orange, too sweet for my taste.",neutral,0.5
C3905,Sneha Menon,P3905,7Up Regular 7Up,"Not fresh, 7Up Regular 7Up was disappointing.",neutral,0.5
C3906,Sneha Kumar,P3906,Mountain Dew Regular,Mountain Dew Regular is okay but not my favourite.,neutral,0.5
C3907,Meera Patel,P3907,Sprite Sprite,Sprite Sprite is my favourite drink on a hot day!,neutral,0.5
C3908,Sneha Singh,P3908,Minute Maid Pulpy Orange,"Minute Maid Pulpy Orange is okay, nothing too special.",neutral,0.5
C3909,Kiran Sharma,P3909,Sprite Sprite,Very refreshing and tasty. Highly recommend Sprite Sprite!,neutral,0.5
C3910,Varun Menon,P3910,Sprite Sprite,"Sprite Sprite is okay, nothing too special.",neutral,0.5
C3911,Ananya Gowda,P3911,7Up Regular 7Up,"Absolutely loved the taste of 7Up Regular 7Up, so refreshing!",neutral,0.5
C3912,Aditi Kumar,P3912,Coca-Cola Coke Zero,Quality of Coca-Cola Coke Zero has reduced a lot recently.,neutral,0.5
C3913,Isha Kumar,P3913,Coca-Cola Diet Coke,"Decent drink, but Coca-Cola Diet Coke could be better.",neutral,0.5
C3914,Ravi Das,P3914,Mountain Dew Dew Charge,"Not bad, Mountain Dew Dew Charge is suitable for casual drinking.",neutral,0.5
C3915,Rohit Das,P3915,Mirinda Orange,Mirinda Orange is okay but not my favourite.,neutral,0.5
C3916,Isha Kumar,P3916,Coca-Cola Coke Zero,"Bad experience with Coca-Cola, the Coke Zero tasted strange.",neutral,0.5
C3917,Meera Das,P3917,Coca-Cola Coke Vanilla,"Absolutely loved the taste of Coca-Cola Coke Vanilla, so refreshing!",neutral,0.5
C3918,Sneha Menon,P3918,Mirinda Orange,"Average taste, Mirinda Orange is fine.",neutral,0.5
C3919,Ravi Patel,P3919,Pepsi Diet Pepsi,Pepsi Diet Pepsi lacked flavour and felt flat.,neutral,0.5
C3920,Isha Sharma,P3920,7Up Nimbooz Masala,"7Up Nimbooz Masala is okay, nothing too special.",neutral,0.5
C3921,Aditi Kumar,P3921,Maaza Maaza Gold,Very refreshing and tasty. Highly recommend Maaza Maaza Gold!,neutral,0.5
C3922,Ananya Das,P3922,7Up Regular 7Up,"Not fresh, 7Up Regular 7Up was disappointing.",neutral,0.5
C3923,Sneha Gowda,P3923,Mountain Dew Regular,"Average taste, Mountain Dew Regular is fine.",neutral,0.5
C3924,Ravi Patel,P3924,Limca Regular Limca,"Limca Regular Limca is okay, nothing too special.",neutral,0.5
C3925,Sneha Kumar,P3925,Sprite Sprite,Very refreshing and tasty. Highly recommend Sprite Sprite!,neutral,0.5
C3926,Ananya Gowda,P3926,Sprite Sprite Zero,Sprite Sprite Zero is my favourite drink on a hot day!,neutral,0.5
C3927,Ananya Gowda,P3927,Pepsi Pepsi,"Absolutely loved the taste of Pepsi Pepsi, so refreshing!",neutral,0.5
C3928,Ananya Gowda,P3928,Sprite Sprite Zero,The quality and taste of Sprite Sprite Zero is excellent!,neutral,0.5
C3929,Meera Nair,P3929,Mountain Dew Regular,Mountain Dew Regular lacked flavour and felt flat.,neutral,0.5
C3930,Aditi Reddy,P3930,Fanta Apple,"Decent drink, but Fanta Apple could be better.",neutral,0.5
C3931,Ravi Sharma,P3931,Sprite Sprite,Sprite Sprite is okay but not my favourite.,neutral,0.5
C3932,Sneha Kumar,P3932,Mountain Dew Regular,Mountain Dew Regular lacked flavour and felt flat.,neutral,0.5
C3933,Kiran Gowda,P3933,Thums Up Zero Sugar,"Thums Up Zero Sugar is okay, nothing too special.",neutral,0.5
C3934,Rohit Sharma,P3934,Fanta Orange,"Didn't like Fanta Orange, too sweet for my taste.",neutral,0.5
C3935,Kiran Das,P3935,Fanta Grape,The quality and taste of Fanta Grape is excellent!,neutral,0.5
C3936,Ananya Singh,P3936,Pepsi Diet Pepsi,Great flavour and perfect fizz â€” Pepsi Diet Pepsi never disappoints.,neutral,0.5
C3937,Ravi Das,P3937,Limca Regular Limca,"Bad experience with Limca, the Regular Limca tasted strange.",neutral,0.5
C3938,Aarav Gowda,P3938,Maaza Maaza Gold,Very refreshing and tasty. Highly recommend Maaza Maaza Gold!,neutral,0.5
C3939,Rohit Das,P3939,Sprite Sprite Zero,Sprite Sprite Zero lacked flavour and felt flat.,neutral,0.5
C3940,Sneha Menon,P3940,Mountain Dew Regular,Quality of Mountain Dew Regular has reduced a lot recently.,neutral,0.5
C3941,Isha Sharma,P3941,Mountain Dew Regular,"Absolutely loved the taste of Mountain Dew Regular, so refreshing!",neutral,0.5
C3942,Ananya Singh,P3942,Maaza Mango,"Absolutely loved the taste of Maaza Mango, so refreshing!",neutral,0.5
C3943,Aditi Nair,P3943,Limca Regular Limca,Limca Regular Limca is okay but not my favourite.,neutral,0.5
C3944,Ananya Sharma,P3944,Sprite Sprite Zero,Sprite Sprite Zero is my favourite drink on a hot day!,neutral,0.5
C3945,Sneha Kumar,P3945,Pepsi Pepsi,"Bad experience with Pepsi, the Pepsi tasted strange.",neutral,0.5
C3946,Kiran Sharma,P3946,Maaza Maaza Gold,The quality and taste of Maaza Maaza Gold is excellent!,neutral,0.5
C3947,Rohit Reddy,P3947,Sprite Sprite,Great flavour and perfect fizz â€” Sprite Sprite never disappoints.,neutral,0.5
C3948,Isha Reddy,P3948,Mountain Dew Regular,The quality and taste of Mountain Dew Regular is excellent!,neutral,0.5
C3949,Meera Singh,P3949,7Up Regular 7Up,"Bad experience with 7Up, the Regular 7Up tasted strange.",neutral,0.5
C3950,Varun Menon,P3950,Limca Lemon Masala,"Didn't like Limca Lemon Masala, too sweet for my taste.",neutral,0.5
C3951,Isha Nair,P3951,Mirinda Lime,"Bad experience with Mirinda, the Lime tasted strange.",neutral,0.5
C3952,Isha Gowda,P3952,Minute Maid Pulpy Orange,"Bad experience with Minute Maid, the Pulpy Orange tasted strange.",neutral,0.5
C3953,Varun Nair,P3953,Minute Maid Pulpy Orange,Quality of Minute Maid Pulpy Orange has reduced a lot recently.,neutral,0.5
C3954,Rohit Verma,P3954,Maaza Mango,"Bad experience with Maaza, the Mango tasted strange.",neutral,0.5
C3955,Rohit Gowda,P3955,Pepsi Pepsi Black,"Bad experience with Pepsi, the Pepsi Black tasted strange.",neutral,0.5
C3956,Kiran Das,P3956,Thums Up Charged,"Didn't like Thums Up Charged, too sweet for my taste.",neutral,0.5
C3957,Varun Gowda,P3957,Mirinda Lime,"Absolutely loved the taste of Mirinda Lime, so refreshing!",neutral,0.5
C3958,Ravi Reddy,P3958,Thums Up Regular,"Thums Up Regular is okay, nothing too special.",neutral,0.5
C3959,Varun Sharma,P3959,Fanta Orange,The quality and taste of Fanta Orange is excellent!,neutral,0.5
C3960,Ananya Sharma,P3960,Thums Up Charged,"Not bad, Thums Up Charged is suitable for casual drinking.",neutral,0.5
C3961,Aarav Reddy,P3961,Minute Maid Apple,Minute Maid Apple lacked flavour and felt flat.,neutral,0.5
C3962,Ravi Patel,P3962,Mirinda Orange,Quality of Mirinda Orange has reduced a lot recently.,neutral,0.5
C3963,Rohit Gowda,P3963,Coca-Cola Coke Zero,"Not fresh, Coca-Cola Coke Zero was disappointing.",neutral,0.5
C3964,Isha Verma,P3964,Maaza Mango,Very refreshing and tasty. Highly recommend Maaza Mango!,neutral,0.5
C3965,Meera Das,P3965,Sprite Sprite,"Not fresh, Sprite Sprite was disappointing.",neutral,0.5
C3966,Kiran Patel,P3966,Limca Regular Limca,Limca Regular Limca lacked flavour and felt flat.,neutral,0.5
C3967,Kiran Nair,P3967,Minute Maid Pulpy Orange,"Average taste, Minute Maid Pulpy Orange is fine.",neutral,0.5
C3968,Meera Sharma,P3968,Limca Regular Limca,Very refreshing and tasty. Highly recommend Limca Regular Limca!,neutral,0.5
C3969,Ananya Menon,P3969,Limca Regular Limca,Great flavour and perfect fizz â€” Limca Regular Limca never disappoints.,neutral,0.5
C3970,Ananya Gowda,P3970,Minute Maid Mixed Fruit,"Didn't like Minute Maid Mixed Fruit, too sweet for my taste.",neutral,0.5
C3971,Rohit Sharma,P3971,Fanta Orange,"Not bad, Fanta Orange is suitable for casual drinking.",neutral,0.5
C3972,Varun Singh,P3972,Coca-Cola Diet Coke,"Coca-Cola Diet Coke is okay, nothing too special.",neutral,0.5
C3973,Aarav Patel,P3973,Maaza Maaza Gold,Maaza Maaza Gold is my favourite drink on a hot day!,neutral,0.5
C3974,Aditi Reddy,P3974,Mountain Dew Dew Charge,"Average taste, Mountain Dew Dew Charge is fine.",neutral,0.5
C3975,Kiran Gowda,P3975,Pepsi Diet Pepsi,Very refreshing and tasty. Highly recommend Pepsi Diet Pepsi!,neutral,0.5
C3976,Rohit Singh,P3976,Thums Up Zero Sugar,"Not fresh, Thums Up Zero Sugar was disappointing.",neutral,0.5
C3977,Ravi Gowda,P3977,Mountain Dew Dew Charge,Mountain Dew Dew Charge is my favourite drink on a hot day!,neutral,0.5
C3978,Varun Gowda,P3978,Mountain Dew Regular,Quality of Mountain Dew Regular has reduced a lot recently.,neutral,0.5
C3979,Kiran Patel,P3979,Thums Up Charged,Thums Up Charged lacked flavour and felt flat.,neutral,0.5
C3980,Aditi Patel,P3980,Fanta Apple,Fanta Apple is my favourite drink on a hot day!,neutral,0.5
C3981,Aditi Reddy,P3981,Thums Up Charged,"Bad experience with Thums Up, the Charged tasted strange.",neutral,0.5
C3982,Rohit Menon,P3982,Pepsi Pepsi Black,"Pepsi Pepsi Black is okay, nothing too special.",neutral,0.5
C3983,Meera Kumar,P3983,Maaza Maaza Gold,"Bad experience with Maaza, the Maaza Gold tasted strange.",neutral,0.5
C3984,Kiran Gowda,P3984,Fanta Apple,The quality and taste of Fanta Apple is excellent!,neutral,0.5
C3985,Isha Singh,P3985,Pepsi Pepsi Black,Pepsi Pepsi Black is my favourite drink on a hot day!,neutral,0.5
C3986,Sneha Das,P3986,Mountain Dew Dew Charge,"Absolutely loved the taste of Mountain Dew Dew Charge, so refreshing!",neutral,0.5
C3987,Ravi Das,P3987,Limca Regular Limca,"Average taste, Limca Regular Limca is fine.",neutral,0.5
C3988,Meera Reddy,P3988,Thums Up Zero Sugar,Thums Up Zero Sugar is my favourite drink on a hot day!,neutral,0.5
C3989,Meera Gowda,P3989,Limca Lemon Masala,Very refreshing and tasty. Highly recommend Limca Lemon Masala!,neutral,0.5
C3990,Rohit Singh,P3990,Limca Regular Limca,Quality of Limca Regular Limca has reduced a lot recently.,neutral,0.5
C3991,Aditi Kumar,P3991,Fanta Orange,Great flavour and perfect fizz â€” Fanta Orange never disappoints.,neutral,0.5
C3992,Sneha Gowda,P3992,Fanta Apple,Great flavour and perfect fizz â€” Fanta Apple never disappoints.,neutral,0.5
C3993,Isha Sharma,P3993,Pepsi Pepsi Black,The quality and taste of Pepsi Pepsi Black is excellent!,neutral,0.5
C3994,Aarav Nair,P3994,7Up Regular 7Up,Quality of 7Up Regular 7Up has reduced a lot recently.,neutral,0.5
C3995,Ravi Verma,P3995,Pepsi Diet Pepsi,Pepsi Diet Pepsi is okay but not my favourite.,neutral,0.5
C3996,Ananya Singh,P3996,7Up Regular 7Up,Very refreshing and tasty. Highly recommend 7Up Regular 7Up!,neutral,0.5
C3997,Aarav Nair,P3997,Coca-Cola Coke Zero,"Not fresh, Coca-Cola Coke Zero was disappointing.",neutral,0.5
C3998,Kiran Nair,P3998,Mountain Dew Dew Charge,"Not fresh, Mountain Dew Dew Charge was disappointing.",neutral,0.5
C3999,Sneha Patel,P3999,Thums Up Charged,"Not fresh, Thums Up Charged was disappointing.",neutral,0.5
C4000,Kiran Gowda,P4000,Sprite Sprite Zero,"Average taste, Sprite Sprite Zero is fine.",neutral,0.5
C4001,Kiran Patel,P4001,Thums Up Zero Sugar,"Not bad, Thums Up Zero Sugar is suitable for casual drinking.",neutral,0.5
C4002,Isha Gowda,P4002,Thums Up Charged,Quality of Thums Up Charged has reduced a lot recently.,neutral,0.5
C4003,Aarav Nair,P4003,Minute Maid Apple,Minute Maid Apple is okay but not my favourite.,neutral,0.5
C4004,Ananya Kumar,P4004,Thums Up Zero Sugar,"Bad experience with Thums Up, the Zero Sugar tasted strange.",neutral,0.5
C4005,Ravi Kumar,P4005,Fanta Grape,Fanta Grape is okay but not my favourite.,neutral,0.5
C4006,Ananya Singh,P4006,Coca-Cola Coke,"Average taste, Coca-Cola Coke is fine.",neutral,0.5
C4007,Meera Kumar,P4007,Mirinda Orange,"Didn't like Mirinda Orange, too sweet for my taste.",neutral,0.5
C4008,Rohit Menon,P4008,Limca Lemon Masala,"Absolutely loved the taste of Limca Lemon Masala, so refreshing!",neutral,0.5
C4009,Aarav Reddy,P4009,Maaza Maaza Gold,"Didn't like Maaza Maaza Gold, too sweet for my taste.",neutral,0.5
C4010,Ravi Kumar,P4010,7Up Nimbooz Masala,Great flavour and perfect fizz â€” 7Up Nimbooz Masala never disappoints.,neutral,0.5
C4011,Kiran Verma,P4011,Thums Up Regular,"Average taste, Thums Up Regular is fine.",neutral,0.5
C4012,Aarav Menon,P4012,Fanta Grape,"Absolutely loved the taste of Fanta Grape, so refreshing!",neutral,0.5
